MatchID,MatchDate,MatchRound,XCATeam,XCATeamID,Comp,Season,LeagueName
723226959,2024-01-14 16:00:00,13,A,406729,L,86,Denmark
723226960,2024-01-21 16:00:00,14,A,202147,L,86,Denmark
723227514,2024-01-07 16:00:00,12,A,931034,L,86,Denmark
723227522,2024-01-21 16:00:00,14,A,931034,L,86,Denmark
723227622,2023-12-31 16:00:00,11,A,1500228,L,86,Denmark
723227630,2024-01-14 16:00:00,13,A,1500228,L,86,Denmark
723227845,2023-12-31 16:00:00,11,A,18128,L,86,Denmark
723227857,2024-01-21 16:00:00,14,A,18128,L,86,Denmark
723228072,2024-01-07 16:00:00,12,A,197995,L,86,Denmark
723228079,2024-01-14 16:00:00,13,A,197995,L,86,Denmark
723236586,2024-01-07 16:00:00,12,A,200596,L,86,Denmark
723236594,2024-01-21 16:00:00,14,A,200596,L,86,Denmark
723241961,2024-01-07 16:00:00,12,A,403691,L,86,Denmark
723241967,2024-01-14 16:00:00,13,A,403691,L,86,Denmark
723244763,2024-01-07 16:00:00,12,A,401253,L,86,Denmark
723244771,2024-01-21 16:00:00,14,A,401253,L,86,Denmark
723619402,2023-12-31 20:00:00,11,A,1295088,L,86,Netherlands
723619405,2023-12-31 20:00:00,11,A,1227861,L,86,Netherlands
723619406,2024-01-07 20:00:00,12,A,209187,L,86,Netherlands
723619409,2024-01-07 20:00:00,12,A,69473,L,86,Netherlands
723619410,2024-01-14 20:00:00,13,A,1227861,L,86,Netherlands
723619412,2024-01-14 20:00:00,13,A,209187,L,86,Netherlands
723619414,2024-01-21 20:00:00,14,A,1295088,L,86,Netherlands
723619415,2024-01-21 20:00:00,14,A,69473,L,86,Netherlands
723619457,2023-12-31 20:00:00,11,A,145871,L,86,Netherlands
723619459,2023-12-31 20:00:00,11,A,766491,L,86,Netherlands
723619464,2024-01-07 20:00:00,12,A,507555,L,86,Netherlands
723619474,2024-01-14 20:00:00,13,A,766491,L,86,Netherlands
723619469,2024-01-21 20:00:00,14,A,145871,L,86,Netherlands
723619470,2024-01-21 20:00:00,14,A,507555,L,86,Netherlands
723619512,2023-12-31 20:00:00,11,A,1363727,L,86,Netherlands
723619516,2023-12-31 20:00:00,11,A,1006819,L,86,Netherlands
723619522,2024-01-14 20:00:00,13,A,1006819,L,86,Netherlands
723619526,2024-01-21 20:00:00,14,A,1363727,L,86,Netherlands
723619569,2023-12-31 20:00:00,11,A,503484,L,86,Netherlands
723619570,2023-12-31 20:00:00,11,A,1005323,L,86,Netherlands
723619578,2024-01-14 20:00:00,13,A,503484,L,86,Netherlands
723619582,2024-01-21 20:00:00,14,A,1005323,L,86,Netherlands
723619625,2023-12-31 20:00:00,11,A,811277,L,86,Netherlands
723619626,2023-12-31 20:00:00,11,A,206956,L,86,Netherlands
723619627,2023-12-31 20:00:00,11,A,814965,L,86,Netherlands
723619629,2024-01-07 20:00:00,12,A,145644,L,86,Netherlands
723619630,2024-01-07 20:00:00,12,A,767357,L,86,Netherlands
723619632,2024-01-07 20:00:00,12,A,213505,L,86,Netherlands
723619633,2024-01-14 20:00:00,13,A,811277,L,86,Netherlands
723619635,2024-01-14 20:00:00,13,A,814965,L,86,Netherlands
723619636,2024-01-14 20:00:00,13,A,767357,L,86,Netherlands
723619637,2024-01-21 20:00:00,14,A,145644,L,86,Netherlands
723619638,2024-01-21 20:00:00,14,A,206956,L,86,Netherlands
723619640,2024-01-21 20:00:00,14,A,213505,L,86,Netherlands
723619740,2024-01-07 20:00:00,12,A,366836,L,86,Netherlands
723619742,2024-01-07 20:00:00,12,A,1007295,L,86,Netherlands
723619743,2024-01-07 20:00:00,12,A,815188,L,86,Netherlands
723619748,2024-01-14 20:00:00,13,A,366836,L,86,Netherlands
723619751,2024-01-21 20:00:00,14,A,815188,L,86,Netherlands
723619753,2024-01-21 20:00:00,14,A,1007295,L,86,Netherlands
723619798,2024-01-07 20:00:00,12,A,1298170,L,86,Netherlands
723619804,2024-01-14 20:00:00,13,A,1298170,L,86,Netherlands
723619850,2023-12-31 20:00:00,11,A,150716,L,86,Netherlands
723619851,2023-12-31 20:00:00,11,A,362107,L,86,Netherlands
723619859,2024-01-14 20:00:00,13,A,362107,L,86,Netherlands
723619862,2024-01-21 20:00:00,14,A,150716,L,86,Netherlands
723619963,2023-12-31 20:00:00,11,A,1358678,L,86,Netherlands
723619964,2024-01-07 20:00:00,12,A,360303,L,86,Netherlands
723619966,2024-01-07 20:00:00,12,A,146389,L,86,Netherlands
723619967,2024-01-07 20:00:00,12,A,507486,L,86,Netherlands
723619973,2024-01-21 20:00:00,14,A,360303,L,86,Netherlands
723619974,2024-01-21 20:00:00,14,A,1358678,L,86,Netherlands
723619975,2024-01-21 20:00:00,14,A,146389,L,86,Netherlands
723619976,2024-01-21 20:00:00,14,A,507486,L,86,Netherlands
723620017,2023-12-31 20:00:00,11,A,209592,L,86,Netherlands
723620018,2023-12-31 20:00:00,11,A,1225933,L,86,Netherlands
723620022,2024-01-07 20:00:00,12,A,149940,L,86,Netherlands
723620025,2024-01-14 20:00:00,13,A,209592,L,86,Netherlands
723620030,2024-01-21 20:00:00,14,A,149940,L,86,Netherlands
723620031,2024-01-21 20:00:00,14,A,1225933,L,86,Netherlands
723620190,2024-01-07 20:00:00,12,A,145890,L,86,Netherlands
723620197,2024-01-14 20:00:00,13,A,145890,L,86,Netherlands
723620243,2023-12-31 20:00:00,11,A,363455,L,86,Netherlands
723620248,2024-01-07 20:00:00,12,A,144969,L,86,Netherlands
723620251,2024-01-14 20:00:00,13,A,363455,L,86,Netherlands
723620257,2024-01-21 20:00:00,14,A,144969,L,86,Netherlands
723620299,2023-12-31 20:00:00,11,A,1232214,L,86,Netherlands
723620301,2024-01-07 20:00:00,12,A,1004852,L,86,Netherlands
723620307,2024-01-14 20:00:00,13,A,1232214,L,86,Netherlands
723620309,2024-01-21 20:00:00,14,A,1004852,L,86,Netherlands
723620355,2023-12-31 20:00:00,11,A,1363456,L,86,Netherlands
723620363,2024-01-14 20:00:00,13,A,1363456,L,86,Netherlands
723620414,2024-01-07 20:00:00,12,A,816731,L,86,Netherlands
723620415,2024-01-07 20:00:00,12,A,504656,L,86,Netherlands
723620420,2024-01-14 20:00:00,13,A,504656,L,86,Netherlands
723620422,2024-01-21 20:00:00,14,A,816731,L,86,Netherlands
723620466,2023-12-31 20:00:00,11,A,366963,L,86,Netherlands
723620467,2023-12-31 20:00:00,11,A,21350,L,86,Netherlands
723620468,2024-01-07 20:00:00,12,A,68967,L,86,Netherlands
723620472,2024-01-07 20:00:00,12,A,1006689,L,86,Netherlands
723620475,2024-01-14 20:00:00,13,A,21350,L,86,Netherlands
723620477,2024-01-21 20:00:00,14,A,68967,L,86,Netherlands
723620478,2024-01-21 20:00:00,14,A,366963,L,86,Netherlands
723620480,2024-01-21 20:00:00,14,A,1006689,L,86,Netherlands
723620864,2024-01-07 20:00:00,12,A,363257,L,86,Netherlands
723620872,2024-01-21 20:00:00,14,A,363257,L,86,Netherlands
723621085,2024-01-07 20:00:00,12,A,503914,L,86,Netherlands
723621094,2024-01-21 20:00:00,14,A,503914,L,86,Netherlands
723621251,2023-12-31 20:00:00,11,A,360525,L,86,Netherlands
723621260,2024-01-14 20:00:00,13,A,360525,L,86,Netherlands
723622091,2023-12-31 20:00:00,11,A,1296768,L,86,Netherlands
723622093,2024-01-07 20:00:00,12,A,1296913,L,86,Netherlands
723622098,2024-01-14 20:00:00,13,A,1296768,L,86,Netherlands
723622100,2024-01-21 20:00:00,14,A,1296913,L,86,Netherlands
723622259,2023-12-31 20:00:00,11,A,817353,L,86,Netherlands
723622267,2024-01-14 20:00:00,13,A,817353,L,86,Netherlands
723622319,2024-01-07 20:00:00,12,A,150124,L,86,Netherlands
723622328,2024-01-21 20:00:00,14,A,150124,L,86,Netherlands
723622371,2023-12-31 20:00:00,11,A,209495,L,86,Netherlands
723622382,2024-01-21 20:00:00,14,A,209495,L,86,Netherlands
723622880,2024-01-07 20:00:00,12,A,210790,L,86,Netherlands
723622888,2024-01-21 20:00:00,14,A,210790,L,86,Netherlands
723622931,2023-12-31 20:00:00,11,A,69851,L,86,Netherlands
723622939,2024-01-14 20:00:00,13,A,69851,L,86,Netherlands
723623266,2023-12-31 20:00:00,11,A,1009125,L,86,Netherlands
723623272,2024-01-07 20:00:00,12,A,1010223,L,86,Netherlands
723623277,2024-01-21 20:00:00,14,A,1009125,L,86,Netherlands
723623279,2024-01-21 20:00:00,14,A,1010223,L,86,Netherlands
723623440,2024-01-07 20:00:00,12,A,149237,L,86,Netherlands
723623448,2024-01-21 20:00:00,14,A,149237,L,86,Netherlands
723623496,2024-01-07 20:00:00,12,A,147408,L,86,Netherlands
723623503,2024-01-21 20:00:00,14,A,147408,L,86,Netherlands
723623771,2023-12-31 20:00:00,11,A,1319834,L,86,Netherlands
723623779,2024-01-14 20:00:00,13,A,1319834,L,86,Netherlands
723623828,2023-12-31 20:00:00,11,A,149989,L,86,Netherlands
723623834,2024-01-14 20:00:00,13,A,149989,L,86,Netherlands
723624053,2024-01-07 20:00:00,12,A,362012,L,86,Netherlands
723624060,2024-01-14 20:00:00,13,A,362012,L,86,Netherlands
723422285,2024-01-07 17:30:00,12,A,26877,L,86,Mexico
723422293,2024-01-21 17:30:00,14,A,26877,L,86,Mexico
723895107,2024-01-07 23:30:00,12,A,910895,L,86,Venezuela
723895114,2024-01-21 23:30:00,14,A,910895,L,86,Venezuela
724015671,2024-01-01 00:30:00,11,A,641973,L,86,Uruguay
724015675,2024-01-08 00:30:00,12,A,638864,L,86,Uruguay
724015677,2024-01-08 00:30:00,12,A,636648,L,86,Uruguay
724015680,2024-01-15 00:30:00,13,A,641973,L,86,Uruguay
724015683,2024-01-22 00:30:00,14,A,638864,L,86,Uruguay
724015684,2024-01-22 00:30:00,14,A,636648,L,86,Uruguay
724015731,2024-01-08 00:30:00,12,A,637130,L,86,Uruguay
724015740,2024-01-22 00:30:00,14,A,637130,L,86,Uruguay
724015781,2024-01-01 00:30:00,11,A,268552,L,86,Uruguay
724015782,2024-01-01 00:30:00,11,A,639572,L,86,Uruguay
724015784,2024-01-01 00:30:00,11,A,638845,L,86,Uruguay
724015787,2024-01-15 00:30:00,13,A,639572,L,86,Uruguay
724015790,2024-01-15 00:30:00,13,A,638845,L,86,Uruguay
724015794,2024-01-22 00:30:00,14,A,268552,L,86,Uruguay
724015844,2024-01-08 00:30:00,12,A,27516,L,86,Uruguay
724015850,2024-01-22 00:30:00,14,A,27516,L,86,Uruguay
724016514,2024-01-08 00:30:00,12,A,635670,L,86,Uruguay
724016520,2024-01-15 00:30:00,13,A,635670,L,86,Uruguay
724016625,2024-01-08 00:30:00,12,A,638248,L,86,Uruguay
724016633,2024-01-22 00:30:00,14,A,638248,L,86,Uruguay
724016681,2024-01-08 00:30:00,12,A,273991,L,86,Uruguay
724016690,2024-01-22 00:30:00,14,A,273991,L,86,Uruguay
723105256,2023-12-31 15:00:00,11,A,1708923,L,86,Turkey
723105263,2024-01-07 15:00:00,12,A,396355,L,86,Turkey
723105264,2024-01-07 15:00:00,12,A,1967660,L,86,Turkey
723105265,2024-01-07 15:00:00,12,A,394951,L,86,Turkey
723105266,2024-01-07 15:00:00,12,A,1706795,L,86,Turkey
723105267,2024-01-14 15:00:00,13,A,1708923,L,86,Turkey
723105269,2024-01-14 15:00:00,13,A,394951,L,86,Turkey
723105271,2024-01-21 15:00:00,14,A,396355,L,86,Turkey
723105272,2024-01-21 15:00:00,14,A,1967660,L,86,Turkey
723105274,2024-01-21 15:00:00,14,A,1706795,L,86,Turkey
723105314,2023-12-31 15:00:00,11,A,659359,L,86,Turkey
723105318,2023-12-31 15:00:00,11,A,1706315,L,86,Turkey
723105319,2024-01-07 15:00:00,12,A,1718290,L,86,Turkey
723105320,2024-01-07 15:00:00,12,A,1082427,L,86,Turkey
723105322,2024-01-14 15:00:00,13,A,659359,L,86,Turkey
723105324,2024-01-14 15:00:00,13,A,1706315,L,86,Turkey
723105327,2024-01-14 15:00:00,13,A,1082427,L,86,Turkey
723105326,2024-01-21 15:00:00,14,A,1718290,L,86,Turkey
723105371,2023-12-31 15:00:00,11,A,396380,L,86,Turkey
723105373,2023-12-31 15:00:00,11,A,1704285,L,86,Turkey
723105378,2024-01-07 15:00:00,12,A,1708045,L,86,Turkey
723105379,2024-01-14 15:00:00,13,A,396380,L,86,Turkey
723105381,2024-01-14 15:00:00,13,A,1704285,L,86,Turkey
723105386,2024-01-21 15:00:00,14,A,1708045,L,86,Turkey
723105427,2023-12-31 15:00:00,11,A,38448,L,86,Turkey
723105429,2023-12-31 15:00:00,11,A,1969609,L,86,Turkey
723105433,2024-01-07 15:00:00,12,A,1713476,L,86,Turkey
723105434,2024-01-07 15:00:00,12,A,1704565,L,86,Turkey
723105435,2024-01-14 15:00:00,13,A,38448,L,86,Turkey
723105437,2024-01-14 15:00:00,13,A,1969609,L,86,Turkey
723105441,2024-01-21 15:00:00,14,A,1713476,L,86,Turkey
723105442,2024-01-21 15:00:00,14,A,1704565,L,86,Turkey
723105541,2023-12-31 15:00:00,11,A,1707435,L,86,Turkey
723105546,2024-01-07 15:00:00,12,A,1084545,L,86,Turkey
723105549,2024-01-14 15:00:00,13,A,1707435,L,86,Turkey
723105554,2024-01-21 15:00:00,14,A,1084545,L,86,Turkey
723105712,2024-01-07 15:00:00,12,A,1706788,L,86,Turkey
723105719,2024-01-21 15:00:00,14,A,1706788,L,86,Turkey
723106099,2023-12-31 15:00:00,11,A,1084915,L,86,Turkey
723106102,2023-12-31 15:00:00,11,A,1715989,L,86,Turkey
723106107,2024-01-14 15:00:00,13,A,1084915,L,86,Turkey
723106109,2024-01-14 15:00:00,13,A,1715989,L,86,Turkey
723106217,2024-01-07 15:00:00,12,A,1716739,L,86,Turkey
723106226,2024-01-21 15:00:00,14,A,1716739,L,86,Turkey
723106269,2023-12-31 15:00:00,11,A,1715540,L,86,Turkey
723106277,2024-01-14 15:00:00,13,A,1715540,L,86,Turkey
722633666,2023-12-31 09:15:00,11,A,552459,L,86,South Africa
722633668,2023-12-31 09:15:00,11,A,78059,L,86,South Africa
722633672,2024-01-07 09:15:00,12,A,552944,L,86,South Africa
722633673,2024-01-07 09:15:00,12,A,552713,L,86,South Africa
722633675,2024-01-07 09:15:00,12,A,552494,L,86,South Africa
722633676,2024-01-14 09:15:00,13,A,552459,L,86,South Africa
722633680,2024-01-21 09:15:00,14,A,552944,L,86,South Africa
722633681,2024-01-21 09:15:00,14,A,552713,L,86,South Africa
722633682,2024-01-21 09:15:00,14,A,78059,L,86,South Africa
722633683,2024-01-21 09:15:00,14,A,552494,L,86,South Africa
722633732,2024-01-07 09:15:00,12,A,78015,L,86,South Africa
722633739,2024-01-21 09:15:00,14,A,78015,L,86,South Africa
722633786,2024-01-07 09:15:00,12,A,552772,L,86,South Africa
722633793,2024-01-21 09:15:00,14,A,552772,L,86,South Africa
722633899,2024-01-07 09:15:00,12,A,552889,L,86,South Africa
722633907,2024-01-21 09:15:00,14,A,552889,L,86,South Africa
723920131,2024-01-01 00:00:00,11,A,714960,L,86,Brazil
723920136,2024-01-08 00:00:00,12,A,716360,L,86,Brazil
723920137,2024-01-08 00:00:00,12,A,715183,L,86,Brazil
723920138,2024-01-08 00:00:00,12,A,717274,L,86,Brazil
723920139,2024-01-15 00:00:00,13,A,714960,L,86,Brazil
723920142,2024-01-15 00:00:00,13,A,716360,L,86,Brazil
723920145,2024-01-22 00:00:00,14,A,715183,L,86,Brazil
723920146,2024-01-22 00:00:00,14,A,717274,L,86,Brazil
723920250,2024-01-08 00:00:00,12,A,425783,L,86,Brazil
723920258,2024-01-22 00:00:00,14,A,425783,L,86,Brazil
723920299,2024-01-01 00:00:00,11,A,430870,L,86,Brazil
723920301,2024-01-01 00:00:00,11,A,1639838,L,86,Brazil
723920303,2024-01-08 00:00:00,12,A,1640313,L,86,Brazil
723920306,2024-01-08 00:00:00,12,A,433141,L,86,Brazil
723920308,2024-01-15 00:00:00,13,A,430870,L,86,Brazil
723920309,2024-01-15 00:00:00,13,A,1639838,L,86,Brazil
723920311,2024-01-22 00:00:00,14,A,1640313,L,86,Brazil
723920315,2024-01-22 00:00:00,14,A,433141,L,86,Brazil
723920357,2024-01-01 00:00:00,11,A,1659900,L,86,Brazil
723920365,2024-01-15 00:00:00,13,A,1659900,L,86,Brazil
723920471,2024-01-08 00:00:00,12,A,1641653,L,86,Brazil
723920480,2024-01-22 00:00:00,14,A,1641653,L,86,Brazil
723920808,2024-01-08 00:00:00,12,A,1640516,L,86,Brazil
723920813,2024-01-15 00:00:00,13,A,1640516,L,86,Brazil
723920866,2024-01-08 00:00:00,12,A,1641741,L,86,Brazil
723920874,2024-01-22 00:00:00,14,A,1641741,L,86,Brazil
723920917,2024-01-01 00:00:00,11,A,426149,L,86,Brazil
723920926,2024-01-15 00:00:00,13,A,426149,L,86,Brazil
723921983,2024-01-01 00:00:00,11,A,721789,L,86,Brazil
723921988,2024-01-15 00:00:00,13,A,721789,L,86,Brazil
723922937,2024-01-08 00:00:00,12,A,426380,L,86,Brazil
723922945,2024-01-22 00:00:00,14,A,426380,L,86,Brazil
723872474,2023-12-31 23:00:00,11,A,72248,L,86,Canada
723872478,2024-01-07 23:00:00,12,A,1671039,L,86,Canada
723872480,2024-01-07 23:00:00,12,A,1672280,L,86,Canada
723872483,2024-01-14 23:00:00,13,A,72248,L,86,Canada
723872485,2024-01-14 23:00:00,13,A,1671039,L,86,Canada
723872488,2024-01-21 23:00:00,14,A,1672280,L,86,Canada
723872588,2023-12-31 23:00:00,11,A,1678183,L,86,Canada
723872595,2024-01-14 23:00:00,13,A,1678183,L,86,Canada
723872645,2024-01-07 23:00:00,12,A,1675786,L,86,Canada
723872647,2024-01-07 23:00:00,12,A,1670977,L,86,Canada
723872649,2024-01-07 23:00:00,12,A,1678206,L,86,Canada
723872652,2024-01-14 23:00:00,13,A,1675786,L,86,Canada
723872655,2024-01-21 23:00:00,14,A,1670977,L,86,Canada
723872657,2024-01-21 23:00:00,14,A,1678206,L,86,Canada
723872698,2023-12-31 23:00:00,11,A,72688,L,86,Canada
723872704,2024-01-07 23:00:00,12,A,106944,L,86,Canada
723872707,2024-01-14 23:00:00,13,A,72688,L,86,Canada
723872712,2024-01-21 23:00:00,14,A,106944,L,86,Canada
723873202,2023-12-31 23:00:00,11,A,1674659,L,86,Canada
723873209,2024-01-14 23:00:00,13,A,1674659,L,86,Canada
723873593,2023-12-31 23:00:00,11,A,1672781,L,86,Canada
723873605,2024-01-21 23:00:00,14,A,1672781,L,86,Canada
723796033,2023-12-31 22:40:00,11,A,974535,L,86,Chile
723796038,2024-01-07 22:40:00,12,A,286929,L,86,Chile
723796044,2024-01-21 22:40:00,14,A,974535,L,86,Chile
723796046,2024-01-21 22:40:00,14,A,286929,L,86,Chile
723796087,2023-12-31 22:40:00,11,A,968081,L,86,Chile
723796092,2024-01-07 22:40:00,12,A,971830,L,86,Chile
723796094,2024-01-07 22:40:00,12,A,975944,L,86,Chile
723796095,2024-01-07 22:40:00,12,A,230424,L,86,Chile
723796096,2024-01-14 22:40:00,13,A,968081,L,86,Chile
723796100,2024-01-21 22:40:00,14,A,971830,L,86,Chile
723796102,2024-01-21 22:40:00,14,A,230424,L,86,Chile
723796103,2024-01-21 22:40:00,14,A,975944,L,86,Chile
723796143,2023-12-31 22:40:00,11,A,286849,L,86,Chile
723796150,2024-01-07 22:40:00,12,A,975139,L,86,Chile
723796151,2024-01-07 22:40:00,12,A,971423,L,86,Chile
723796157,2024-01-21 22:40:00,14,A,286849,L,86,Chile
723796158,2024-01-21 22:40:00,14,A,975139,L,86,Chile
723796169,2024-01-21 22:40:00,14,A,971423,L,86,Chile
723796200,2023-12-31 22:40:00,11,A,288729,L,86,Chile
723796201,2023-12-31 22:40:00,11,A,287347,L,86,Chile
723796203,2023-12-31 22:40:00,11,A,284238,L,86,Chile
723796204,2024-01-07 22:40:00,12,A,968827,L,86,Chile
723796206,2024-01-07 22:40:00,12,A,707670,L,86,Chile
723796207,2024-01-14 22:40:00,13,A,288729,L,86,Chile
723796209,2024-01-14 22:40:00,13,A,284238,L,86,Chile
723796212,2024-01-21 22:40:00,14,A,968827,L,86,Chile
723796213,2024-01-21 22:40:00,14,A,287347,L,86,Chile
723796214,2024-01-21 22:40:00,14,A,707670,L,86,Chile
723796257,2023-12-31 22:40:00,11,A,970477,L,86,Chile
723796259,2024-01-07 22:40:00,12,A,702591,L,86,Chile
723796261,2024-01-07 22:40:00,12,A,973638,L,86,Chile
723796265,2024-01-14 22:40:00,13,A,970477,L,86,Chile
723796267,2024-01-14 22:40:00,13,A,973638,L,86,Chile
723796268,2024-01-21 22:40:00,14,A,702591,L,86,Chile
723796319,2024-01-07 22:40:00,12,A,286098,L,86,Chile
723796327,2024-01-21 22:40:00,14,A,286098,L,86,Chile
723796426,2023-12-31 22:40:00,11,A,707568,L,86,Chile
723796434,2024-01-07 22:40:00,12,A,1241309,L,86,Chile
723796435,2024-01-14 22:40:00,13,A,707568,L,86,Chile
723796439,2024-01-21 22:40:00,14,A,1241309,L,86,Chile
723796709,2024-01-07 22:40:00,12,A,702977,L,86,Chile
723796716,2024-01-21 22:40:00,14,A,702977,L,86,Chile
723797070,2024-01-07 22:40:00,12,A,706423,L,86,Chile
723797053,2024-01-21 22:40:00,14,A,706423,L,86,Chile
723797158,2024-01-07 22:40:00,12,A,968732,L,86,Chile
723797166,2024-01-21 22:40:00,14,A,968732,L,86,Chile
724055038,2024-01-01 00:50:00,11,A,541572,L,86,Colombia
724055039,2024-01-01 00:50:00,11,A,277718,L,86,Colombia
724055040,2024-01-01 00:50:00,11,A,543841,L,86,Colombia
724055041,2024-01-01 00:50:00,11,A,1099659,L,86,Colombia
724055042,2024-01-08 00:50:00,12,A,541443,L,86,Colombia
724055044,2024-01-08 00:50:00,12,A,542378,L,86,Colombia
724055046,2024-01-15 00:50:00,13,A,541572,L,86,Colombia
724055047,2024-01-15 00:50:00,13,A,543841,L,86,Colombia
724055048,2024-01-15 00:50:00,13,A,1099659,L,86,Colombia
724055049,2024-01-15 00:50:00,13,A,541443,L,86,Colombia
724055052,2024-01-22 00:50:00,14,A,277718,L,86,Colombia
724055053,2024-01-22 00:50:00,14,A,542378,L,86,Colombia
724055101,2024-01-08 00:50:00,12,A,536749,L,86,Colombia
724055108,2024-01-22 00:50:00,14,A,536749,L,86,Colombia
724055153,2024-01-01 00:50:00,11,A,277555,L,86,Colombia
724055154,2024-01-08 00:50:00,12,A,1101198,L,86,Colombia
724055159,2024-01-15 00:50:00,13,A,277555,L,86,Colombia
724055161,2024-01-22 00:50:00,14,A,1101198,L,86,Colombia
724055269,2024-01-08 00:50:00,12,A,539266,L,86,Colombia
724055277,2024-01-22 00:50:00,14,A,539266,L,86,Colombia
724055660,2024-01-08 00:50:00,12,A,1102580,L,86,Colombia
724055665,2024-01-15 00:50:00,13,A,1102580,L,86,Colombia
724055773,2024-01-08 00:50:00,12,A,540369,L,86,Colombia
724055781,2024-01-22 00:50:00,14,A,540369,L,86,Colombia
723361854,2023-12-31 16:30:00,11,A,281665,L,86,Ireland
723361856,2023-12-31 16:30:00,11,A,280104,L,86,Ireland
723361857,2023-12-31 16:30:00,11,A,73600,L,86,Ireland
723361860,2024-01-07 16:30:00,12,A,279992,L,86,Ireland
723361861,2024-01-07 16:30:00,12,A,281798,L,86,Ireland
723361862,2024-01-14 16:30:00,13,A,281665,L,86,Ireland
723361863,2024-01-14 16:30:00,13,A,73600,L,86,Ireland
723361864,2024-01-14 16:30:00,13,A,280104,L,86,Ireland
723361868,2024-01-21 16:30:00,14,A,279992,L,86,Ireland
723361869,2024-01-21 16:30:00,14,A,281798,L,86,Ireland
723361915,2024-01-07 16:30:00,12,A,281450,L,86,Ireland
723361924,2024-01-21 16:30:00,14,A,281450,L,86,Ireland
723362024,2023-12-31 16:30:00,11,A,280065,L,86,Ireland
723362027,2024-01-07 16:30:00,12,A,280455,L,86,Ireland
723362032,2024-01-14 16:30:00,13,A,280065,L,86,Ireland
723362033,2024-01-14 16:30:00,13,A,280455,L,86,Ireland
723362081,2023-12-31 16:30:00,11,A,281827,L,86,Ireland
723362087,2024-01-14 16:30:00,13,A,281827,L,86,Ireland
724035944,2024-01-01 00:45:00,11,A,689188,L,86,Peru
724035946,2024-01-01 00:45:00,11,A,1619393,L,86,Peru
724035949,2024-01-08 00:45:00,12,A,692030,L,86,Peru
724035951,2024-01-15 00:45:00,13,A,1619393,L,86,Peru
724035953,2024-01-15 00:45:00,13,A,689188,L,86,Peru
724035957,2024-01-22 00:45:00,14,A,692030,L,86,Peru
724036059,2024-01-08 00:45:00,12,A,1621266,L,86,Peru
724036060,2024-01-08 00:45:00,12,A,398211,L,86,Peru
724036065,2024-01-15 00:45:00,13,A,1621266,L,86,Peru
724036068,2024-01-22 00:45:00,14,A,398211,L,86,Peru
724036116,2024-01-08 00:45:00,12,A,1626053,L,86,Peru
724036122,2024-01-15 00:45:00,13,A,1626053,L,86,Peru
724036167,2024-01-01 00:45:00,11,A,692528,L,86,Peru
724036179,2024-01-22 00:45:00,14,A,692528,L,86,Peru
722638429,2023-12-31 09:00:00,11,A,1050568,L,86,Poland
722638431,2023-12-31 09:00:00,11,A,1329583,L,86,Poland
722638432,2024-01-07 09:00:00,12,A,265812,L,86,Poland
722638437,2024-01-07 09:00:00,12,A,1808882,L,86,Poland
722638445,2024-01-14 09:00:00,13,A,1329583,L,86,Poland
722638440,2024-01-21 09:00:00,14,A,1050568,L,86,Poland
722638441,2024-01-21 09:00:00,14,A,265812,L,86,Poland
722638442,2024-01-21 09:00:00,14,A,1808882,L,86,Poland
722638484,2023-12-31 09:00:00,11,A,1805701,L,86,Poland
722638485,2023-12-31 09:00:00,11,A,1822959,L,86,Poland
722638486,2023-12-31 09:00:00,11,A,1301417,L,86,Poland
722638492,2024-01-14 09:00:00,13,A,1822959,L,86,Poland
722638494,2024-01-14 09:00:00,13,A,1301417,L,86,Poland
722638496,2024-01-21 09:00:00,14,A,1805701,L,86,Poland
722638542,2023-12-31 09:00:00,11,A,479369,L,86,Poland
722638544,2024-01-07 09:00:00,12,A,1816973,L,86,Poland
722638545,2024-01-07 09:00:00,12,A,867225,L,86,Poland
722638546,2024-01-07 09:00:00,12,A,1050539,L,86,Poland
722638550,2024-01-14 09:00:00,13,A,479369,L,86,Poland
722638564,2024-01-14 09:00:00,13,A,867225,L,86,Poland
722638551,2024-01-21 09:00:00,14,A,1050539,L,86,Poland
722638552,2024-01-21 09:00:00,14,A,1816973,L,86,Poland
722638597,2023-12-31 09:00:00,11,A,472191,L,86,Poland
722638598,2023-12-31 09:00:00,11,A,1828069,L,86,Poland
722638600,2024-01-07 09:00:00,12,A,1815252,L,86,Poland
722638601,2024-01-07 09:00:00,12,A,1304018,L,86,Poland
722638605,2024-01-14 09:00:00,13,A,1828069,L,86,Poland
722638607,2024-01-14 09:00:00,13,A,1304018,L,86,Poland
722638608,2024-01-21 09:00:00,14,A,1815252,L,86,Poland
722638609,2024-01-21 09:00:00,14,A,472191,L,86,Poland
722638661,2024-01-07 09:00:00,12,A,1814953,L,86,Poland
722638665,2024-01-21 09:00:00,14,A,1814953,L,86,Poland
722638708,2023-12-31 09:00:00,11,A,1802079,L,86,Poland
722638714,2024-01-07 09:00:00,12,A,1050869,L,86,Poland
722638715,2024-01-07 09:00:00,12,A,477978,L,86,Poland
722638716,2024-01-14 09:00:00,13,A,1802079,L,86,Poland
722638722,2024-01-21 09:00:00,14,A,1050869,L,86,Poland
722638723,2024-01-21 09:00:00,14,A,477978,L,86,Poland
722638767,2024-01-07 09:00:00,12,A,1328629,L,86,Poland
